timestamp,value
2024-11-27 16:40:12,292.66796875
2024-11-27 16:40:17,292.66796875
2024-11-27 16:40:22,292.68359375
2024-11-27 16:40:27,292.68359375
2024-11-27 16:40:32,292.68359375
2024-11-27 16:40:37,292.68359375
2024-11-27 16:40:42,292.68359375
2024-11-27 16:40:47,292.68359375
2024-11-27 16:40:52,292.68359375
2024-11-27 16:40:57,292.68359375
2024-11-27 16:41:02,292.68359375
2024-11-27 16:41:07,292.68359375
2024-11-27 16:41:12,292.68359375
2024-11-27 16:41:17,292.68359375
2024-11-27 16:41:22,292.734375
2024-11-27 16:41:27,292.734375
2024-11-27 16:41:32,292.734375
2024-11-27 16:41:37,292.734375
2024-11-27 16:41:42,292.734375
2024-11-27 16:41:47,292.734375
2024-11-27 16:41:52,292.734375
2024-11-27 16:41:57,292.734375
2024-11-27 16:42:02,292.734375
2024-11-27 16:42:07,292.734375
2024-11-27 16:42:12,292.734375
2024-11-27 16:42:17,292.734375
2024-11-27 16:42:22,292.74609375
2024-11-27 16:42:27,292.74609375
2024-11-27 16:42:32,292.74609375
2024-11-27 16:42:37,292.74609375
2024-11-27 16:42:42,292.74609375
2024-11-27 16:42:47,292.74609375
2024-11-27 16:42:52,292.74609375
2024-11-27 16:42:57,292.74609375
2024-11-27 16:43:02,292.74609375
2024-11-27 16:43:07,292.74609375
2024-11-27 16:43:12,292.74609375
2024-11-27 16:43:17,292.74609375
2024-11-27 16:43:22,292.76953125
2024-11-27 16:43:27,292.76953125
2024-11-27 16:43:32,292.76953125
2024-11-27 16:43:37,292.76953125
2024-11-27 16:43:42,292.76953125
2024-11-27 16:43:47,292.76953125
2024-11-27 16:43:52,292.76953125
2024-11-27 16:43:57,292.76953125
2024-11-27 16:44:02,292.76953125
2024-11-27 16:44:07,292.76953125
2024-11-27 16:44:12,292.76953125
2024-11-27 16:44:17,292.76953125
2024-11-27 16:44:22,292.78125
2024-11-27 16:44:27,292.78125
2024-11-27 16:44:32,292.78125
2024-11-27 16:44:37,292.78125
2024-11-27 16:44:42,292.78125
2024-11-27 16:44:47,292.78125
2024-11-27 16:44:52,292.78125
2024-11-27 16:44:57,292.78125
2024-11-27 16:45:02,292.78125
2024-11-27 16:45:07,292.78125
2024-11-27 16:45:12,292.78125
2024-11-27 16:45:17,292.78125
2024-11-27 16:45:22,292.84765625
2024-11-27 16:45:27,292.84765625
2024-11-27 16:45:32,292.84765625
2024-11-27 16:45:37,292.84765625
2024-11-27 16:45:42,292.84765625
2024-11-27 16:45:47,292.84765625
2024-11-27 16:45:52,292.84765625
2024-11-27 16:45:57,292.84765625
2024-11-27 16:46:02,292.84765625
2024-11-27 16:46:07,292.84765625
2024-11-27 16:46:12,292.84765625
2024-11-27 16:46:17,292.84765625
2024-11-27 16:46:22,292.87890625
2024-11-27 16:46:27,292.87890625
2024-11-27 16:46:32,292.87890625
2024-11-27 16:46:37,292.87890625
2024-11-27 16:46:42,292.87890625
2024-11-27 16:46:47,292.87890625
2024-11-27 16:46:52,292.87890625
2024-11-27 16:46:57,292.87890625
2024-11-27 16:47:02,292.87890625
2024-11-27 16:47:07,292.87890625
2024-11-27 16:47:12,292.87890625
2024-11-27 16:47:17,292.87890625
2024-11-27 16:47:22,292.90625
2024-11-27 16:47:27,292.90625
2024-11-27 16:47:32,292.90625
2024-11-27 16:47:37,292.90625
2024-11-27 16:47:42,292.90625
2024-11-27 16:47:47,292.90625
2024-11-27 16:47:52,292.90625
2024-11-27 16:47:57,292.90625
2024-11-27 16:48:02,292.90625
2024-11-27 16:48:07,292.90625
2024-11-27 16:48:12,292.90625
2024-11-27 16:48:17,292.90625
2024-11-27 16:48:22,292.9375
2024-11-27 16:48:27,292.9375
2024-11-27 16:48:32,292.9375
2024-11-27 16:48:37,292.9375
2024-11-27 16:48:42,292.9375
2024-11-27 16:48:47,292.9375
2024-11-27 16:48:52,292.9375
2024-11-27 16:48:57,292.9375
2024-11-27 16:49:02,292.9375
2024-11-27 16:49:07,292.9375
2024-11-27 16:49:12,292.9375
2024-11-27 16:49:17,292.9375
2024-11-27 16:49:22,293.0078125
2024-11-27 16:49:27,293.0078125
2024-11-27 16:49:32,293.0078125
2024-11-27 16:49:37,293.0078125
2024-11-27 16:49:42,293.0078125
2024-11-27 16:49:47,293.0078125
2024-11-27 16:49:52,293.0078125
2024-11-27 16:49:57,293.0078125
2024-11-27 16:50:02,293.0078125
2024-11-27 16:50:07,293.0078125
2024-11-27 16:50:12,293.0078125
2024-11-27 16:50:17,293.0078125
2024-11-27 16:50:22,293.03125
2024-11-27 16:50:27,293.03125
2024-11-27 16:50:32,293.03125
2024-11-27 16:50:37,293.03125
2024-11-27 16:50:42,293.03125
2024-11-27 16:50:47,293.03125
2024-11-27 16:50:52,293.03125
2024-11-27 16:50:57,293.03125
2024-11-27 16:51:02,293.03125
2024-11-27 16:51:07,293.03125
2024-11-27 16:51:12,293.03125
2024-11-27 16:51:17,293.03125
2024-11-27 16:51:22,293.06640625
2024-11-27 16:51:27,293.06640625
2024-11-27 16:51:32,293.06640625
2024-11-27 16:51:37,293.06640625
2024-11-27 16:51:42,293.06640625
2024-11-27 16:51:47,293.06640625
2024-11-27 16:51:52,293.06640625
2024-11-27 16:51:57,293.06640625
2024-11-27 16:52:02,293.06640625
2024-11-27 16:52:07,293.06640625
2024-11-27 16:52:12,293.06640625
2024-11-27 16:52:17,293.06640625
2024-11-27 16:52:22,293.08984375
2024-11-27 16:52:27,293.08984375
2024-11-27 16:52:32,293.08984375
2024-11-27 16:52:37,293.08984375
2024-11-27 16:52:42,293.08984375
2024-11-27 16:52:47,293.08984375
2024-11-27 16:52:52,293.08984375
2024-11-27 16:52:57,293.08984375
2024-11-27 16:53:02,293.08984375
2024-11-27 16:53:07,293.08984375
2024-11-27 16:53:12,293.08984375
2024-11-27 16:53:17,293.08984375
2024-11-27 16:53:22,288.09765625
2024-11-27 16:53:27,288.09765625
2024-11-27 16:53:32,288.09765625
2024-11-27 16:53:37,288.09765625
2024-11-27 16:53:42,288.09765625
2024-11-27 16:53:47,288.09765625
2024-11-27 16:53:52,288.09765625
2024-11-27 16:53:57,288.09765625
2024-11-27 16:54:02,288.09765625
2024-11-27 16:54:07,288.09765625
2024-11-27 16:54:12,288.09765625
2024-11-27 16:54:17,288.09765625
2024-11-27 16:54:22,288.140625
2024-11-27 16:54:27,288.140625
2024-11-27 16:54:32,288.140625
2024-11-27 16:54:37,288.140625
2024-11-27 16:54:42,288.140625
2024-11-27 16:54:47,288.140625
2024-11-27 16:54:52,288.140625
2024-11-27 16:54:57,288.140625
2024-11-27 16:55:02,288.140625
2024-11-27 16:55:07,288.140625
2024-11-27 16:55:12,288.140625
2024-11-27 16:55:17,288.140625
2024-11-27 16:55:22,288.15625
2024-11-27 16:55:27,288.15625
2024-11-27 16:55:32,288.15625
2024-11-27 16:55:37,288.15625
2024-11-27 16:55:42,288.15625
2024-11-27 16:55:47,288.15625
2024-11-27 16:55:52,288.15625
2024-11-27 16:55:57,288.15625
2024-11-27 16:56:02,288.15625
2024-11-27 16:56:07,288.15625
2024-11-27 16:56:12,288.15625
2024-11-27 16:56:17,288.15625
2024-11-27 16:56:22,288.17578125
2024-11-27 16:56:27,288.17578125
2024-11-27 16:56:32,288.17578125
2024-11-27 16:56:37,288.17578125
2024-11-27 16:56:42,288.17578125
2024-11-27 16:56:47,288.17578125
2024-11-27 16:56:52,288.17578125
2024-11-27 16:56:57,288.17578125
2024-11-27 16:57:02,288.17578125
2024-11-27 16:57:07,288.17578125
2024-11-27 16:57:12,288.17578125
2024-11-27 16:57:17,288.17578125
2024-11-27 16:57:22,288.140625
2024-11-27 16:57:27,288.140625
2024-11-27 16:57:32,288.140625
2024-11-27 16:57:37,288.140625
2024-11-27 16:57:42,288.140625
2024-11-27 16:57:47,288.140625
2024-11-27 16:57:52,288.140625
2024-11-27 16:57:57,288.140625
2024-11-27 16:58:02,288.140625
2024-11-27 16:58:07,288.140625
2024-11-27 16:58:12,288.140625
2024-11-27 16:58:17,288.140625
2024-11-27 16:58:22,288.1953125
2024-11-27 16:58:27,288.1953125
2024-11-27 16:58:32,288.1953125
2024-11-27 16:58:37,288.1953125
2024-11-27 16:58:42,288.1953125
2024-11-27 16:58:47,288.1953125
2024-11-27 16:58:52,288.1953125
2024-11-27 16:58:57,288.1953125
2024-11-27 16:59:02,288.1953125
2024-11-27 16:59:07,288.1953125
2024-11-27 16:59:12,288.1953125
2024-11-27 16:59:17,288.1953125
2024-11-27 16:59:22,288.2109375
2024-11-27 16:59:27,288.2109375
2024-11-27 16:59:32,288.2109375
2024-11-27 16:59:37,288.2109375
2024-11-27 16:59:42,288.2109375
2024-11-27 16:59:47,288.2109375
2024-11-27 16:59:52,288.2109375
2024-11-27 16:59:57,288.2109375
