timestamp,value
2024-12-11 00:00:00,5.300770211280047
2024-12-11 00:00:05,5.300770211280047
2024-12-11 00:00:10,5.580123997448146
2024-12-11 00:00:15,5.903881475397148
2024-12-11 00:00:20,5.938106737260488
2024-12-11 00:00:25,6.37263773403037
2024-12-11 00:00:30,7.0147499819271
2024-12-11 00:00:35,7.260919860004576
2024-12-11 00:00:40,7.295145121867917
2024-12-11 00:00:45,7.329370383731258
2024-12-11 00:00:50,7.3635956455945974
2024-12-11 00:00:55,7.397820907457938
2024-12-11 00:01:00,7.4320461693212785
2024-12-11 00:01:05,7.547567864277868
2024-12-11 00:01:10,7.585291221385365
2024-12-11 00:01:15,7.623014578492862
2024-12-11 00:01:20,8.161007351889635
2024-12-11 00:01:25,8.720628036547861
2024-12-11 00:01:30,8.921391738253131
2024-12-11 00:01:35,8.962041958274025
2024-12-11 00:01:40,9.002368789011301
2024-12-11 00:01:45,9.058738510772054
2024-12-11 00:01:50,9.100439602677032
2024-12-11 00:01:55,9.14214069458201
2024-12-11 00:02:00,9.183841786486987
2024-12-11 00:02:05,9.225542878391964
2024-12-11 00:02:10,9.096959881605397
2024-12-11 00:02:15,9.118391383405127
2024-12-11 00:02:20,9.010128550800871
2024-12-11 00:02:25,9.118014951695057
2024-12-11 00:02:30,9.857948539905777
2024-12-11 00:02:35,9.898520543505253
2024-12-11 00:02:40,9.929732866569857
2024-12-11 00:02:45,9.973524764086756
2024-12-11 00:02:50,10.013763799782344
2024-12-11 00:02:55,10.054176401825963
2024-12-11 00:03:00,10.094589003869583
2024-12-11 00:03:05,10.1350016059132
2024-12-11 00:03:10,10.175414207956818
2024-12-11 00:03:15,10.189915305778127
2024-12-11 00:03:20,10.23603442706149
2024-12-11 00:03:25,9.874064781954164
2024-12-11 00:03:30,10.662251901803476
2024-12-11 00:03:35,10.702245182365205
2024-12-11 00:03:40,10.742238462926936
2024-12-11 00:03:45,10.77154971172392
2024-12-11 00:03:50,10.802749770442096
2024-12-11 00:03:55,10.819556724151985
2024-12-11 00:04:00,10.820735578576217
2024-12-11 00:04:05,10.82191443300045
2024-12-11 00:04:10,10.878441498992359
2024-12-11 00:04:15,10.903743310199578
2024-12-11 00:04:20,10.923992733309147
2024-12-11 00:04:25,10.925171587733379
2024-12-11 00:04:30,10.292803437276907
2024-12-11 00:04:35,10.305449305399994
2024-12-11 00:04:40,10.306628159824227
2024-12-11 00:04:45,10.322092429210079
2024-12-11 00:04:50,10.323606560607066
2024-12-11 00:04:55,10.332953550108122
2024-12-11 00:05:00,10.334611645896807
2024-12-11 00:05:05,10.33626974168549
2024-12-11 00:05:10,10.281152793331398
2024-12-11 00:05:15,9.953002969059389
2024-12-11 00:05:20,9.954661064848072
2024-12-11 00:05:25,9.684315107570658
2024-12-11 00:05:30,8.732279232821655
2024-12-11 00:05:35,7.458905824670549
2024-12-11 00:05:40,7.466075923388314
2024-12-11 00:05:45,7.459411007764295
2024-12-11 00:05:50,7.459374816384093
2024-12-11 00:05:55,7.445686724052295
2024-12-11 00:06:00,7.445686724052295
2024-12-11 00:06:05,7.243465355277115
2024-12-11 00:06:10,7.256548028961861
2024-12-11 00:06:15,7.019799704682848
2024-12-11 00:06:20,6.465585938305314
2024-12-11 00:06:25,5.6194116158510266
2024-12-11 00:06:30,5.14091263852861
2024-12-11 00:06:35,5.14091263852861
2024-12-11 00:06:40,5.14091263852861
